パルプ・紙・紙加工品製造業,滋賀県,"183,821"
パルプ・紙・紙加工品製造業,京都府,"130,874"
パルプ・紙・紙加工品製造業,大阪府,"350,687"
パルプ・紙・紙加工品製造業,兵庫県,"320,082"
パルプ・紙・紙加工品製造業,奈良県,"62,607"
パルプ・紙・紙加工品製造業,和歌山県,"39,147"
パルプ・紙・紙加工品製造業,鳥取県,"98,647"
パルプ・紙・紙加工品製造業,島根県,"30,964"
パルプ・紙・紙加工品製造業,岡山県,"119,694"
パルプ・紙・紙加工品製造業,広島県,"109,720"
パルプ・紙・紙加工品製造業,山口県,"95,954"
パルプ・紙・紙加工品製造業,徳島県,"119,790"
パルプ・紙・紙加工品製造業,香川県,"132,122"
パルプ・紙・紙加工品製造業,愛媛県,"570,167"
パルプ・紙・紙加工品製造業,高知県,"65,343"
パルプ・紙・紙加工品製造業,福岡県,"93,507"
パルプ・紙・紙加工品製造業,佐賀県,"80,539"
パルプ・紙・紙加工品製造業,長崎県,"4,632"
パルプ・紙・紙加工品製造業,熊本県,"96,096"
パルプ・紙・紙加工品製造業,大分県,"36,457"
パルプ・紙・紙加工品製造業,宮崎県,"40,618"
パルプ・紙・紙加工品製造業,鹿児島県,"51,383"
パルプ・紙・紙加工品製造業,沖縄県,"5,859"
パルプ・紙・紙加工品製造業,札幌市,"14,302"
パルプ・紙・紙加工品製造業,仙台市,"1,442"
パルプ・紙・紙加工品製造業,さいたま市,"24,710"
パルプ・紙・紙加工品製造業,千葉市,"4,102"
パルプ・紙・紙加工品製造業,東京特別区,"115,441"
パルプ・紙・紙加工品製造業,横浜市,"63,418"
パルプ・紙・紙加工品製造業,川崎市,"17,864"
パルプ・紙・紙加工品製造業,相模原市,"19,477"
パルプ・紙・紙加工品製造業,新潟市,"143,533"
パルプ・紙・紙加工品製造業,静岡市,"35,433"
パルプ・紙・紙加工品製造業,浜松市,"16,563"
パルプ・紙・紙加工品製造業,名古屋市,"29,047"
パルプ・紙・紙加工品製造業,京都市,"24,967"
パルプ・紙・紙加工品製造業,大阪市,"91,449"
パルプ・紙・紙加工品製造業,堺市,"15,511"
パルプ・紙・紙加工品製造業,神戸市,"15,029"
パルプ・紙・紙加工品製造業,岡山市,"38,468"
パルプ・紙・紙加工品製造業,広島市,"13,595"
パルプ・紙・紙加工品製造業,北九州市,"18,019"
パルプ・紙・紙加工品製造業,福岡市,"2,014"
パルプ・紙・紙加工品製造業,熊本市,"11,884"
印刷・同関連業,全国計,"5,357,107"
印刷・同関連業,全国計,"5,107,389"
